date,test_year,model,n_outside_minmax,n_outside_quantiles,Specific_Cond_Mean_outside,pH_Median_outside,month_sin_outside,month_cos_outside,flow_7day_avg_outside,turb_3day_outside,turb_flow_outside,Dissolved_Oxygen_Mean_outside,actual,pred,abs_error
2023-07-25,2023,catboost,1,1,False,False,False,False,False,False,False,True,55.300000,53.840145,1.459855
2023-07-26,2023,catboost,1,1,False,False,False,False,False,False,False,True,55.500000,55.037238,0.462762
2023-07-27,2023,catboost,1,1,False,False,False,False,False,False,False,True,55.000000,55.320782,0.320782
2023-07-28,2023,catboost,1,1,False,False,False,False,False,False,False,True,54.200000,54.103547,0.096453
2023-07-29,2023,catboost,0,1,False,False,False,False,False,False,False,False,55.300000,54.237451,1.062549
2023-07-30,2023,catboost,0,1,False,False,False,False,False,False,False,False,56.200000,54.617291,1.582709
2023-07-31,2023,catboost,0,1,False,False,False,False,False,False,False,False,58.000000,55.084233,2.915767
2023-08-01,2023,catboost,0,0,False,False,False,False,False,False,False,False,60.200000,55.417992,4.782008
2023-08-02,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.000000,55.908894,0.908894
2023-08-15,2023,catboost,0,0,False,False,False,False,False,False,False,False,56.500000,50.649423,5.850577
2023-08-16,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.500000,51.886764,3.613236
2023-08-17,2023,catboost,0,0,False,False,False,False,False,False,False,False,56.200000,55.412853,0.787147
2023-08-18,2023,catboost,0,0,False,False,False,False,False,False,False,False,57.000000,58.968154,1.968154
2023-08-19,2023,catboost,0,0,False,False,False,False,False,False,False,False,59.000000,56.811578,2.188422
2023-08-20,2023,catboost,0,0,False,False,False,False,False,False,False,False,58.500000,51.004848,7.495152
2023-08-21,2023,catboost,0,0,False,False,False,False,False,False,False,False,59.000000,56.978619,2.021381
2023-08-22,2023,catboost,0,0,False,False,False,False,False,False,False,False,59.500000,57.443682,2.056318
2023-08-23,2023,catboost,0,0,False,False,False,False,False,False,False,False,58.000000,56.910932,1.089068
2023-08-24,2023,catboost,0,0,False,False,False,False,False,False,False,False,60.000000,57.324930,2.675070
2023-08-25,2023,catboost,0,0,False,False,False,False,False,False,False,False,58.000000,57.023967,0.976033
2023-08-26,2023,catboost,0,0,False,False,False,False,False,False,False,False,56.500000,57.453670,0.953670
2023-08-27,2023,catboost,0,0,False,False,False,False,False,False,False,False,57.500000,57.519644,0.019644
2023-08-28,2023,catboost,0,0,False,False,False,False,False,False,False,False,56.700000,56.788273,0.088273
2023-08-29,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.500000,48.773141,4.726859
2023-08-30,2023,catboost,0,0,False,False,False,False,False,False,False,False,50.500000,49.967949,0.532051
2023-08-31,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.000000,55.172484,2.172484
2023-09-01,2023,catboost,0,1,False,False,False,False,False,False,False,False,50.800000,57.575520,6.775520
2023-09-02,2023,catboost,0,1,False,False,False,False,False,False,False,False,51.000000,57.312337,6.312337
2023-09-03,2023,catboost,0,1,False,False,False,False,False,False,False,False,50.000000,56.805058,6.805058
2023-09-04,2023,catboost,0,1,False,False,False,False,False,False,False,False,53.000000,57.629647,4.629647
2023-09-05,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.500000,57.581935,2.081935
2023-09-06,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.700000,56.544781,0.844781
2023-09-07,2023,catboost,0,0,False,False,False,False,False,False,False,False,57.000000,57.763585,0.763585
2023-09-08,2023,catboost,0,0,False,False,False,False,False,False,False,False,56.500000,61.128423,4.628423
2023-09-09,2023,catboost,0,0,False,False,False,False,False,False,False,False,57.500000,62.919640,5.419640
2023-09-10,2023,catboost,0,0,False,False,False,False,False,False,False,False,57.000000,62.408321,5.408321
2023-09-11,2023,catboost,0,0,False,False,False,False,False,False,False,False,56.250000,59.589564,3.339564
2023-09-12,2023,catboost,0,0,False,False,False,False,False,False,False,False,58.000000,59.462576,1.462576
2023-09-13,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.000000,54.086324,0.913676
2023-09-14,2023,catboost,0,0,False,False,False,False,False,False,False,False,59.000000,53.526182,5.473818
2023-09-15,2023,catboost,0,0,False,False,False,False,False,False,False,False,54.000000,53.838168,0.161832
2023-09-16,2023,catboost,0,0,False,False,False,False,False,False,False,False,54.800000,58.690363,3.890363
2023-09-17,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.000000,58.895154,5.895154
2023-09-18,2023,catboost,0,0,False,False,False,False,False,False,False,False,54.500000,57.820307,3.320307
2023-09-19,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.500000,50.254929,3.245071
2023-09-20,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.000000,59.778368,4.778368
2023-09-21,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.500000,62.045339,8.545339
2023-09-22,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.100000,58.011334,2.911334
2023-09-23,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.700000,53.221348,2.478652
2023-10-06,2023,catboost,0,0,False,False,False,False,False,False,False,False,54.000000,60.172045,6.172045
2023-10-07,2023,catboost,0,0,False,False,False,False,False,False,False,False,56.300000,59.425261,3.125261
2023-10-08,2023,catboost,0,0,False,False,False,False,False,False,False,False,58.200000,58.901888,0.701888
2023-10-09,2023,catboost,0,0,False,False,False,False,False,False,False,False,58.200000,58.771267,0.571267
2023-10-10,2023,catboost,0,0,False,False,False,False,False,False,False,False,56.000000,57.844770,1.844770
2023-10-11,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.400000,57.329689,1.929689
2023-10-12,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.200000,61.823985,8.623985
2023-10-13,2023,catboost,0,0,False,False,False,False,False,False,False,False,55.000000,64.691566,9.691566
2023-10-14,2023,catboost,0,0,False,False,False,False,False,False,False,False,54.200000,59.988150,5.788150
2023-10-15,2023,catboost,0,0,False,False,False,False,False,False,False,False,54.300000,63.703329,9.403329
2023-10-19,2023,catboost,0,1,False,False,False,False,False,False,False,False,53.500000,60.368195,6.868195
2023-10-20,2023,catboost,0,0,False,False,False,False,False,False,False,False,53.000000,54.613349,1.613349
2023-10-21,2023,catboost,0,0,False,False,False,False,False,False,False,False,51.000000,54.480264,3.480264
2023-10-22,2023,catboost,0,0,False,False,False,False,False,False,False,False,50.400000,54.519755,4.119755
2023-10-23,2023,catboost,0,0,False,False,False,False,False,False,False,False,48.500000,54.408951,5.908951
2023-10-24,2023,catboost,0,0,False,False,False,False,False,False,False,False,50.000000,54.725278,4.725278
2023-10-25,2023,catboost,0,0,False,False,False,False,False,False,False,False,50.000000,55.725370,5.725370
2023-10-26,2023,catboost,0,0,False,False,False,False,False,False,False,False,50.500000,55.997522,5.497522
2023-10-27,2023,catboost,0,0,False,False,False,False,False,False,False,False,50.000000,55.894724,5.894724
2023-10-28,2023,catboost,0,0,False,False,False,False,False,False,False,False,47.000000,55.845898,8.845898
2023-10-29,2023,catboost,0,0,False,False,False,False,False,False,False,False,47.000000,53.816755,6.816755
2023-10-30,2023,catboost,0,0,False,False,False,False,False,False,False,False,47.300000,54.507819,7.207819
2023-10-31,2023,catboost,0,0,False,False,False,False,False,False,False,False,47.500000,59.269984,11.769984
2023-11-01,2023,catboost,1,2,False,False,False,True,False,False,False,False,48.000000,55.134202,7.134202
2023-11-02,2023,catboost,2,2,False,False,False,True,False,False,False,True,48.800000,59.005434,10.205434
2023-11-04,2023,catboost,2,2,False,False,False,True,False,False,False,True,48.500000,55.685561,7.185561
2023-11-05,2023,catboost,2,2,False,False,False,True,False,False,False,True,49.000000,54.858480,5.858480
2023-11-06,2023,catboost,1,2,False,False,False,True,False,False,False,False,49.000000,59.066054,10.066054
2023-11-07,2023,catboost,1,3,False,False,False,True,False,False,False,False,51.000000,54.373993,3.373993
2023-11-08,2023,catboost,1,3,False,False,False,True,False,False,False,False,50.300000,53.325116,3.025116
2023-11-09,2023,catboost,2,3,False,False,False,True,True,False,False,False,49.400000,57.710570,8.310570
2023-11-15,2023,catboost,3,3,False,False,False,True,True,False,False,True,50.000000,54.502172,4.502172
2023-11-16,2023,catboost,3,3,False,False,False,True,True,False,False,True,52.500000,54.052325,1.552325
2023-11-17,2023,catboost,3,3,False,False,False,True,True,False,False,True,50.500000,53.344859,2.844859
2023-11-18,2023,catboost,2,3,False,False,False,True,True,False,False,False,50.000000,53.348959,3.348959
2023-11-19,2023,catboost,3,3,False,False,False,True,True,False,False,True,50.900000,53.588989,2.688989
2023-11-20,2023,catboost,2,3,False,False,False,True,True,False,False,False,51.500000,53.495323,1.995323
2023-11-21,2023,catboost,2,3,False,False,False,True,True,False,False,False,50.000000,53.495323,3.495323
2023-11-22,2023,catboost,2,3,False,False,False,True,True,False,False,False,50.000000,53.491297,3.491297
2023-11-23,2023,catboost,3,3,False,False,False,True,True,False,False,True,50.500000,53.491297,2.991297
2023-11-24,2023,catboost,3,4,False,True,False,True,True,False,False,False,54.500000,53.491297,1.008703
2023-11-25,2023,catboost,3,3,False,False,False,True,True,False,False,True,49.500000,53.321930,3.821930
2023-11-26,2023,catboost,3,3,False,False,False,True,True,False,False,True,51.500000,54.148057,2.648057
2023-11-27,2023,catboost,3,3,False,False,False,True,True,False,False,True,53.500000,53.831158,0.331158
2023-11-28,2023,catboost,3,3,False,False,False,True,True,False,False,True,55.500000,55.197536,0.302464
2023-11-29,2023,catboost,3,3,False,False,False,True,True,False,False,True,56.500000,55.727890,0.772110
2023-12-03,2023,catboost,3,3,False,False,False,True,True,False,False,True,57.500000,56.059989,1.440011
2023-12-04,2023,catboost,3,3,False,False,False,True,True,False,False,True,57.500000,55.630341,1.869659
2024-04-07,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,66.200000,63.741882,2.458118
2024-04-08,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,65.000000,64.252802,0.747198
2024-04-09,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,74.500000,64.074004,10.425996
2024-04-10,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,76.500000,63.189380,13.310620
2024-04-11,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,76.200000,63.062093,13.137907
2024-04-12,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,78.100000,63.080639,15.019361
2024-04-13,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,77.500000,62.822428,14.677572
2024-04-14,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,78.000000,62.928857,15.071143
2024-04-15,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,66.000000,63.019378,2.980622
2024-04-16,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,64.000000,63.098456,0.901544
2024-04-17,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,65.500000,63.734043,1.765957
2024-04-18,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,64.000000,63.604964,0.395036
2024-04-19,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,62.800000,61.927043,0.872957
2024-04-20,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,62.000000,61.962918,0.037082
2024-04-21,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,61.000000,61.832667,0.832667
2024-04-22,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,60.500000,57.723442,2.776558
2024-04-23,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,60.500000,57.738382,2.761618
2024-04-24,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,60.500000,57.921671,2.578329
2024-04-25,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,57.883288,1.116712
2024-04-26,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,57.500000,63.453538,5.953538
2024-04-27,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,58.000000,60.388891,2.388891
2024-04-28,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,57.500000,60.470385,2.970385
2024-04-29,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,54.500000,63.760238,9.260238
2024-04-30,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,53.000000,63.451200,10.451200
2024-05-01,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,47.500000,48.398072,0.898072
2024-05-02,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,44.000000,53.191131,9.191131
2024-05-03,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,44.500000,53.159405,8.659405
2024-05-04,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,46.600000,53.561235,6.961235
2024-05-05,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,49.800000,53.419818,3.619818
2024-05-06,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,51.700000,56.622029,4.922029
2024-05-07,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,55.750000,55.883170,0.133170
2024-05-08,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,55.500000,55.437821,0.062179
2024-05-09,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,58.200000,52.759205,5.440795
2024-05-10,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,58.900000,52.031727,6.868273
2024-05-11,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,60.500000,52.423686,8.076314
2024-05-12,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,60.500000,55.230062,5.269938
2024-05-13,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,61.000000,55.142476,5.857524
2024-05-14,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,61.500000,55.322814,6.177186
2024-05-15,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,61.000000,55.275797,5.724203
2024-05-16,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,58.000000,47.417741,10.582259
2024-05-17,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,55.500000,43.343565,12.156435
2024-05-18,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,56.000000,42.983649,13.016351
2024-05-19,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,56.000000,42.398450,13.601550
2024-05-20,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,54.500000,42.808017,11.691983
2024-05-21,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,55.000000,46.255072,8.744928
2024-05-22,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,54.500000,47.151616,7.348384
2024-05-23,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,53.500000,47.151616,6.348384
2024-05-24,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,53.000000,47.151608,5.848392
2024-05-25,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,51.500000,47.045634,4.454366
2024-05-26,2024,rf_grid,1,3,False,False,False,False,True,False,False,False,54.000000,49.194274,4.805726
2024-05-27,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,52.000000,49.310191,2.689809
2024-05-28,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,49.000000,46.647530,2.352470
2024-05-29,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,52.000000,46.515615,5.484385
2024-05-30,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,50.000000,46.486066,3.513934
2024-05-31,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,50.000000,46.500242,3.499758
2024-06-01,2024,rf_grid,0,3,False,False,False,False,False,False,False,False,45.900000,45.994743,0.094743
2024-08-06,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,48.250000,53.433228,5.183228
2024-08-07,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,49.000000,53.433990,4.433990
2024-08-08,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,47.500000,53.536205,6.036205
2024-08-09,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,47.000000,50.221886,3.221886
2024-08-10,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,47.000000,46.445330,0.554670
2024-08-11,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,46.500000,50.181262,3.681262
2024-08-12,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,43.000000,50.159170,7.159170
2024-08-16,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,45.200000,52.537243,7.337243
2024-08-17,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,46.500000,49.689026,3.189026
2024-08-18,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,48.000000,50.006730,2.006730
2024-08-30,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,59.700000,55.058651,4.641349
2024-08-31,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,54.500000,55.238809,0.738809
2024-09-01,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,54.500000,56.423202,1.923202
2024-09-02,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,52.000000,56.225946,4.225946
2024-09-03,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,51.750000,55.494104,3.744104
2024-09-04,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,51.500000,54.859604,3.359604
2024-09-12,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,53.000000,57.814342,4.814342
2024-09-16,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,56.000000,58.012341,2.012341
2024-09-17,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,54.000000,58.432193,4.432193
2024-09-18,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,55.900000,58.283318,2.383318
2024-09-19,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,55.000000,57.979380,2.979380
2024-09-20,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,55.400000,57.834275,2.434275
2024-09-21,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,55.000000,57.408184,2.408184
2024-09-22,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,53.800000,57.824105,4.024105
2024-09-23,2024,rf_grid,1,1,False,True,False,False,False,False,False,False,51.700000,57.795210,6.095210
2024-09-24,2024,rf_grid,1,1,False,True,False,False,False,False,False,False,52.500000,58.081897,5.581897
2024-09-25,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,51.500000,57.837632,6.337632
2024-09-26,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,55.200000,57.780931,2.580931
2024-09-27,2024,rf_grid,1,1,False,True,False,False,False,False,False,False,53.400000,57.705101,4.305101
2024-09-28,2024,rf_grid,1,1,False,True,False,False,False,False,False,False,57.000000,57.603428,0.603428
2024-10-04,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,56.200000,59.845923,3.645923
2024-10-05,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,61.000000,60.459753,0.540247
2024-10-06,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,57.000000,61.162161,4.162161
2024-10-07,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,56.700000,61.388549,4.688549
2024-10-08,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,60.700000,61.062432,0.362432
2024-10-09,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,62.000000,61.506853,0.493147
2024-10-10,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,62.500000,62.369645,0.130355
2024-10-11,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,62.500000,62.573815,0.073815
2024-10-12,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,61.200000,63.127394,1.927394
2024-10-13,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,65.600000,63.063326,2.536674
2024-10-14,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,62.900000,62.523262,0.376738
2024-10-15,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,61.800000,61.964315,0.164315
2024-10-16,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,62.000000,61.964315,0.035685
2024-10-17,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,63.400000,62.255595,1.144405
2024-10-18,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,61.500000,61.004595,0.495405
2024-10-19,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,61.000000,61.429087,0.429087
2024-10-20,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,63.600000,61.208886,2.391114
2024-10-21,2024,rf_grid,1,2,False,True,False,False,False,False,False,False,62.600000,60.863289,1.736711
2024-10-22,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,59.000000,60.821188,1.821188
2024-10-23,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,61.300000,60.491590,0.808410
2024-10-24,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,59.900000,61.671891,1.771891
2024-10-25,2024,rf_grid,0,2,False,False,False,False,False,False,False,False,59.400000,61.685774,2.285774
2024-10-26,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,59.800000,59.987977,0.187977
2024-10-27,2024,rf_grid,0,1,False,False,False,False,False,False,False,False,57.600000,59.760537,2.160537
2024-10-28,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,59.000000,58.981562,0.018438
2024-10-29,2024,rf_grid,0,0,False,False,False,False,False,False,False,False,60.000000,58.935691,1.064309
2024-04-07,2024,catboost,0,2,False,False,False,False,False,False,False,False,66.200000,59.231311,6.968689
2024-04-08,2024,catboost,0,2,False,False,False,False,False,False,False,False,65.000000,61.151169,3.848831
2024-04-09,2024,catboost,0,2,False,False,False,False,False,False,False,False,74.500000,61.618892,12.881108
2024-04-10,2024,catboost,0,2,False,False,False,False,False,False,False,False,76.500000,58.527793,17.972207
2024-04-11,2024,catboost,0,2,False,False,False,False,False,False,False,False,76.200000,58.531789,17.668211
2024-04-12,2024,catboost,0,2,False,False,False,False,False,False,False,False,78.100000,59.527372,18.572628
2024-04-13,2024,catboost,0,0,False,False,False,False,False,False,False,False,77.500000,58.175107,19.324893
2024-04-14,2024,catboost,0,1,False,False,False,False,False,False,False,False,78.000000,58.224199,19.775801
2024-04-15,2024,catboost,0,1,False,False,False,False,False,False,False,False,66.000000,58.403410,7.596590
2024-04-16,2024,catboost,0,1,False,False,False,False,False,False,False,False,64.000000,58.508148,5.491852
2024-04-17,2024,catboost,0,1,False,False,False,False,False,False,False,False,65.500000,58.006858,7.493142
2024-04-18,2024,catboost,0,0,False,False,False,False,False,False,False,False,64.000000,57.275612,6.724388
2024-04-19,2024,catboost,0,1,False,False,False,False,False,False,False,False,62.800000,56.326297,6.473703
2024-04-20,2024,catboost,0,0,False,False,False,False,False,False,False,False,62.000000,55.803315,6.196685
2024-04-21,2024,catboost,0,0,False,False,False,False,False,False,False,False,61.000000,55.437930,5.562070
2024-04-22,2024,catboost,0,1,False,False,False,False,False,False,False,False,60.500000,53.746714,6.753286
2024-04-23,2024,catboost,0,2,False,False,False,False,False,False,False,False,60.500000,53.426462,7.073538
2024-04-24,2024,catboost,0,1,False,False,False,False,False,False,False,False,60.500000,53.542797,6.957203
2024-04-25,2024,catboost,0,0,False,False,False,False,False,False,False,False,59.000000,53.905460,5.094540
2024-04-26,2024,catboost,0,0,False,False,False,False,False,False,False,False,57.500000,56.121012,1.378988
2024-04-27,2024,catboost,0,0,False,False,False,False,False,False,False,False,58.000000,54.823869,3.176131
2024-04-28,2024,catboost,0,0,False,False,False,False,False,False,False,False,57.500000,54.664325,2.835675
2024-04-29,2024,catboost,0,0,False,False,False,False,False,False,False,False,54.500000,56.764534,2.264534
2024-04-30,2024,catboost,0,0,False,False,False,False,False,False,False,False,53.000000,56.614982,3.614982
2024-05-01,2024,catboost,0,0,False,False,False,False,False,False,False,False,47.500000,47.024336,0.475664
2024-05-02,2024,catboost,0,0,False,False,False,False,False,False,False,False,44.000000,51.453122,7.453122
2024-05-03,2024,catboost,0,0,False,False,False,False,False,False,False,False,44.500000,50.532618,6.032618
2024-05-04,2024,catboost,0,0,False,False,False,False,False,False,False,False,46.600000,50.346522,3.746522
2024-05-05,2024,catboost,0,0,False,False,False,False,False,False,False,False,49.800000,50.486503,0.686503
2024-05-06,2024,catboost,0,1,False,False,False,False,False,False,False,False,51.700000,53.169748,1.469748
2024-05-07,2024,catboost,0,0,False,False,False,False,False,False,False,False,55.750000,52.585866,3.164134
2024-05-08,2024,catboost,0,0,False,False,False,False,False,False,False,False,55.500000,54.526488,0.973512
2024-05-09,2024,catboost,0,1,False,False,False,False,False,False,False,False,58.200000,52.340373,5.859627
2024-05-10,2024,catboost,0,1,False,False,False,False,False,False,False,False,58.900000,52.120452,6.779548
2024-05-11,2024,catboost,0,1,False,False,False,False,False,False,False,False,60.500000,53.073612,7.426388
2024-05-12,2024,catboost,0,1,False,False,False,False,False,False,False,False,60.500000,55.122165,5.377835
2024-05-13,2024,catboost,0,0,False,False,False,False,False,False,False,False,61.000000,55.038359,5.961641
2024-05-14,2024,catboost,0,0,False,False,False,False,False,False,False,False,61.500000,54.537964,6.962036
2024-05-15,2024,catboost,0,0,False,False,False,False,False,False,False,False,61.000000,54.831423,6.168577
2024-05-16,2024,catboost,0,1,False,False,False,False,False,False,False,False,58.000000,47.443263,10.556737
2024-05-17,2024,catboost,0,3,False,False,False,False,False,False,False,False,55.500000,45.199241,10.300759
2024-05-18,2024,catboost,0,2,False,False,False,False,False,False,False,False,56.000000,43.239566,12.760434
2024-05-19,2024,catboost,0,2,False,False,False,False,False,False,False,False,56.000000,41.839969,14.160031
2024-05-20,2024,catboost,0,2,False,False,False,False,False,False,False,False,54.500000,42.148943,12.351057
2024-05-21,2024,catboost,0,2,False,False,False,False,False,False,False,False,55.000000,46.362013,8.637987
2024-05-22,2024,catboost,0,2,False,False,False,False,False,False,False,False,54.500000,50.517928,3.982072
2024-05-23,2024,catboost,0,3,False,False,False,False,False,False,False,False,53.500000,50.550355,2.949645
2024-05-24,2024,catboost,0,3,False,False,False,False,False,False,False,False,53.000000,50.521309,2.478691
2024-05-25,2024,catboost,0,3,False,False,False,False,False,False,False,False,51.500000,50.063434,1.436566
2024-05-26,2024,catboost,1,3,False,False,False,False,True,False,False,False,54.000000,51.360978,2.639022
2024-05-27,2024,catboost,0,3,False,False,False,False,False,False,False,False,52.000000,51.229702,0.770298
2024-05-28,2024,catboost,0,3,False,False,False,False,False,False,False,False,49.000000,49.771308,0.771308
2024-05-29,2024,catboost,0,3,False,False,False,False,False,False,False,False,52.000000,50.080478,1.919522
2024-05-30,2024,catboost,0,3,False,False,False,False,False,False,False,False,50.000000,49.270193,0.729807
2024-05-31,2024,catboost,0,3,False,False,False,False,False,False,False,False,50.000000,49.464235,0.535765
2024-06-01,2024,catboost,0,3,False,False,False,False,False,False,False,False,45.900000,51.041620,5.141620
2024-08-06,2024,catboost,0,0,False,False,False,False,False,False,False,False,48.250000,50.971042,2.721042
2024-08-07,2024,catboost,0,0,False,False,False,False,False,False,False,False,49.000000,50.836517,1.836517
2024-08-08,2024,catboost,0,0,False,False,False,False,False,False,False,False,47.500000,51.451058,3.951058
2024-08-09,2024,catboost,0,0,False,False,False,False,False,False,False,False,47.000000,47.927410,0.927410
2024-08-10,2024,catboost,0,0,False,False,False,False,False,False,False,False,47.000000,50.249749,3.249749
2024-08-11,2024,catboost,0,0,False,False,False,False,False,False,False,False,46.500000,54.359872,7.859872
2024-08-12,2024,catboost,0,0,False,False,False,False,False,False,False,False,43.000000,53.888428,10.888428
2024-08-16,2024,catboost,0,0,False,False,False,False,False,False,False,False,45.200000,51.017388,5.817388
2024-08-17,2024,catboost,0,0,False,False,False,False,False,False,False,False,46.500000,48.039231,1.539231
2024-08-18,2024,catboost,0,0,False,False,False,False,False,False,False,False,48.000000,49.202659,1.202659
2024-08-30,2024,catboost,0,0,False,False,False,False,False,False,False,False,59.700000,54.506255,5.193745
2024-08-31,2024,catboost,0,0,False,False,False,False,False,False,False,False,54.500000,55.384733,0.884733
2024-09-01,2024,catboost,0,0,False,False,False,False,False,False,False,False,54.500000,55.620603,1.120603
